codigo_comuna,comuna_residencia,fecha,positividad
8303,cabrero,2020-09-22,0.04072089194040413
2201,calama,2020-09-22,0.03745646818046322
10102,calbuco,2020-09-22,0.10368145822754556
3102,caldera,2020-09-22,0.054378725521452245
5502,calera,2020-09-22,0.041046087607975526
13403,calera de tango,2020-09-22,0.0738453276047261
5302,calle larga,2020-09-22,0.0286542501616031
15102,camarones,2020-09-22,NA
1402,camina,2020-09-22,NA
4202,canela,2020-09-22,0.13605442176870747
8203,canete,2020-09-22,0.08446572428015
9102,carahue,2020-09-22,0.19375948266525775
5603,cartagena,2020-09-22,0.057180130409422124
5102,casablanca,2020-09-22,0.04173649304550128
10201,castro,2020-09-22,0.033254934639927625
5702,catemu,2020-09-22,0.02683462048787126
7201,cauquenes,2020-09-22,0.001680672268907563
13102,cerrillos,2020-09-22,0.08071553859155961
13103,cerro navia,2020-09-22,0.054894549606704465
10401,chaiten,2020-09-22,NA
3201,chanaral,2020-09-22,0.05162509448223734
7202,chanco,2020-09-22,NA
6302,chepica,2020-09-22,NA
8103,chiguayante,2020-09-22,0.10057787630614289
11401,chile chico,2020-09-22,NA
16101,chillan,2020-09-22,0.06787553538881681
16103,chillan viejo,2020-09-22,0.042172476646160854
6303,chimbarongo,2020-09-22,0.07340737678470598
9121,cholchol,2020-09-22,NA
10203,chonchi,2020-09-22,0.07311146455883298
11202,cisnes,2020-09-22,0
16202,cobquecura,2020-09-22,NA
6102,codegua,2020-09-22,0.1237692661605705
16203,coelemu,2020-09-22,0.0933673469387755
16302,coihueco,2020-09-22,0.21835947820879434
6103,coinco,2020-09-22,NA
7402,colbun,2020-09-22,0.07874539660253946
13301,colina,2020-09-22,0.055669339986730494
9202,collipulli,2020-09-22,0.05299276746645168
6104,coltauco,2020-09-22,0.12264957264957264
4302,combarbala,2020-09-22,NA
5103,con con,2020-09-22,0.07518837189943248
8101,concepcion,2020-09-22,0.08514240914130276
13104,conchali,2020-09-22,0.07117774651412713
7102,constitucion,2020-09-22,0.026862026862026878
8204,contulmo,2020-09-22,0.12797619047619047
3101,copiapo,2020-09-22,0.06066747636646159
4102,coquimbo,2020-09-22,0.042436077211019836
8102,coronel,2020-09-22,0.15133475274824704
14102,corral,2020-09-22,NA
11101,coyhaique,2020-09-22,0.09759318105487406
9103,cunco,2020-09-22,0.12547928262213978
9203,curacautin,2020-09-22,0.008928571428571428
13503,curacavi,2020-09-22,0.04518925740185908
8205,curanilahue,2020-09-22,0.2594840822249594
9104,curarrehue,2020-09-22,NA
7103,curepto,2020-09-22,NA
7301,curico,2020-09-22,0.11045562301128811
10205,dalcahue,2020-09-22,0.011243386243386243
3202,diego de almagro,2020-09-22,0.10569349197168745
6105,donihue,2020-09-22,0.09619047619047619
13105,el bosque,2020-09-22,0.0541084427774146
16104,el carmen,2020-09-22,0.07346938775510203
13602,el monte,2020-09-22,0.08156424231159144
5604,el quisco,2020-09-22,0.024514176299890587
5605,el tabo,2020-09-22,0.047267182735163026
9204,ercilla,2020-09-22,0.3670312072751097
13106,estacion central,2020-09-22,0.029238023192337263
8104,florida,2020-09-22,0.13102968460111317
9105,freire,2020-09-22,0.0383949383949384
3303,freirina,2020-09-22,0.02806122448979592
10104,fresia,2020-09-22,0.03841821648558802
10105,frutillar,2020-09-22,0.0691981269341828
14202,futrono,2020-09-22,0.01098901098901099
9106,galvarino,2020-09-22,0.10655534941249227
9107,gorbea,2020-09-22,0.08008905663367906
6106,graneros,2020-09-22,0.1823735646508054
11203,guaitecas,2020-09-22,NA
5503,hijuelas,2020-09-22,0.10911654135338346
10403,hualaihue,2020-09-22,0.011904761904761904
7302,hualane,2020-09-22,0.04395604395604396
8112,hualpen,2020-09-22,0.09258734458847917
8105,hualqui,2020-09-22,0.14368916797488226
1404,huara,2020-09-22,NA
3304,huasco,2020-09-22,0.12981001419135293
13107,huechuraba,2020-09-22,0.058148561643512287
4201,illapel,2020-09-22,0.04828782328782329
13108,independencia,2020-09-22,0.03785446973970548
1101,iquique,2020-09-22,0.09497287734345536
13603,isla de maipo,2020-09-22,0.09495476623438037
5104,juan fernandez,2020-09-22,NA
13109,la cisterna,2020-09-22,0.0978041582129928
5504,la cruz,2020-09-22,0.020959305169831487
6202,la estrella,2020-09-22,NA
13110,la florida,2020-09-22,0.07554322454875076
13111,la granja,2020-09-22,0.08065392072907597
4104,la higuera,2020-09-22,0
5401,la ligua,2020-09-22,0.07773188929889635
13112,la pintana,2020-09-22,0.04629103630728266
13113,la reina,2020-09-22,0.05820606027584412
4101,la serena,2020-09-22,0.021285051564629537
14201,la union,2020-09-22,0.04187802923934858
14203,lago ranco,2020-09-22,0.029359149742186678
12102,laguna blanca,2020-09-22,NA
8304,laja,2020-09-22,0.032736021237763396
13302,lampa,2020-09-22,0.04730010574345713
14103,lanco,2020-09-22,0.03730674087816945
6107,las cabras,2020-09-22,0.20349554533228004
13114,las condes,2020-09-22,0.04430111513602781
9108,lautaro,2020-09-22,0.0912526549081171
8201,lebu,2020-09-22,0.2378691966524455
7303,licanten,2020-09-22,0.05227396259654324
5802,limache,2020-09-22,0.06657868331706542
7401,linares,2020-09-22,0.05689363911890914
6203,litueche,2020-09-22,NA
5703,llaillay,2020-09-22,0.03273993580116029
10107,llanquihue,2020-09-22,0.025249259312544754
13115,lo barnechea,2020-09-22,0.025882769492238004
13116,lo espejo,2020-09-22,0.08413434662390817
13117,lo prado,2020-09-22,0.028912683364693086
6304,lolol,2020-09-22,0
9109,loncoche,2020-09-22,0.2976620239663718
7403,longavi,2020-09-22,0.08764158888443735
9205,lonquimay,2020-09-22,0.1989302967563837
8206,los alamos,2020-09-22,0.09866335341565756
5301,los andes,2020-09-22,0.062490142359701316
8301,los angeles,2020-09-22,0.05775037271702899
14104,los lagos,2020-09-22,0.042517006802721094
10106,los muermos,2020-09-22,0.10764411027568922
9206,los sauces,2020-09-22,NA
4203,los vilos,2020-09-22,0.08071928071928072
8106,lota,2020-09-22,0.12986582831710136
9207,lumaco,2020-09-22,NA
6108,machali,2020-09-22,0.07139248686852019
13118,macul,2020-09-22,0.034852691168288416
14105,mafil,2020-09-22,0.1765873015873016
13119,maipu,2020-09-22,0.05300003159126367
6109,malloa,2020-09-22,0.11608233036804465
6204,marchihue,2020-09-22,NA
2302,maria elena,2020-09-22,NA
13504,maria pinto,2020-09-22,0
14106,mariquina,2020-09-22,0.018253968253968255
7105,maule,2020-09-22,0.1542914688776551
10108,maullin,2020-09-22,0.18532195486890407
2102,mejillones,2020-09-22,0.1690435527234804
9110,melipeuco,2020-09-22,NA
13501,melipilla,2020-09-22,0.03550305609182299
7304,molina,2020-09-22,0.16042375427156785
4303,monte patria,2020-09-22,0.050424296118201845
6110,mostazal,2020-09-22,0.06367346938775512
8305,mulchen,2020-09-22,0.08765688251257012
8306,nacimiento,2020-09-22,0.03615649583391519
6305,nancagua,2020-09-22,0.08867438867438868
12401,natales,2020-09-22,0.2121616612945037
6205,navidad,2020-09-22,NA
8307,negrete,2020-09-22,NA
16204,ninhue,2020-09-22,0.15476190476190477
16303,niquen,2020-09-22,NA
5506,nogales,2020-09-22,0.03063893990116925
9111,nueva imperial,2020-09-22,0.07301483363908334
13120,nunoa,2020-09-22,0.03789402258236563
6111,olivar,2020-09-22,0.15726587077518756
5803,olmue,2020-09-22,0.025016458196181698
10301,osorno,2020-09-22,0.07100956683001311
4301,ovalle,2020-09-22,0.05492486532724345
13604,padre hurtado,2020-09-22,0.08267581895171834
9112,padre las casas,2020-09-22,0.06144790850351604
4105,paiguano,2020-09-22,0.2357142857142857
14107,paillaco,2020-09-22,0.059103114930182596
13404,paine,2020-09-22,0.16218277134126907
6306,palmilla,2020-09-22,NA
14108,panguipulli,2020-09-22,0.07898500917932798
5704,panquehue,2020-09-22,0
5403,papudo,2020-09-22,NA
6206,paredones,2020-09-22,NA
7404,parral,2020-09-22,0.10775140332706006
13121,pedro aguirre cerda,2020-09-22,0.044372708823969174
7106,pelarco,2020-09-22,0.08928571428571429
7203,pelluhue,2020-09-22,0
16105,pemuco,2020-09-22,0.017959562367457105
13605,penaflor,2020-09-22,0.08570023518505353
13122,penalolen,2020-09-22,0.04233918304494973
7107,pencahue,2020-09-22,0.03877551020408163
8107,penco,2020-09-22,0.07894318198504853
6307,peralillo,2020-09-22,0.29285714285714287
9113,perquenco,2020-09-22,NA
5404,petorca,2020-09-22,0.13515406162464985
6112,peumo,2020-09-22,0.20951455843142025
1405,pica,2020-09-22,0.13354978354978356
6113,pichidegua,2020-09-22,0.2758625972911687
6201,pichilemu,2020-09-22,0.04688128772635815
16106,pinto,2020-09-22,0.036230686606626455
13202,pirque,2020-09-22,0.05025926454497883
9114,pitrufquen,2020-09-22,0.04212454212454213
6308,placilla,2020-09-22,0.07306384092098378
16205,portezuelo,2020-09-22,0.022084195997239476
12301,porvenir,2020-09-22,0.20880024677628825
1401,pozo almonte,2020-09-22,0.021583716789196242
12302,primavera,2020-09-22,NA
13123,providencia,2020-09-22,0.03294001415803981
5105,puchuncavi,2020-09-22,0.07142857142857142
9115,pucon,2020-09-22,0.02650494159928122
13124,pudahuel,2020-09-22,0.055870664465028565
13201,puente alto,2020-09-22,0.06811251567083122
10101,puerto montt,2020-09-22,0.08845898843466844
10302,puerto octay,2020-09-22,0.07935234299519951
10109,puerto varas,2020-09-22,0.043422314974297396
6309,pumanque,2020-09-22,NA
4304,punitaqui,2020-09-22,NA
12101,punta arenas,2020-09-22,0.34507748959633117
10206,puqueldon,2020-09-22,NA
9208,puren,2020-09-22,0.028571428571428574
10303,purranque,2020-09-22,0.07250637993752755
5705,putaendo,2020-09-22,0.049740144505006974
15201,putre,2020-09-22,NA
10304,puyehue,2020-09-22,0.04963924963924964
10207,queilen,2020-09-22,NA
10208,quellon,2020-09-22,NA
10209,quemchi,2020-09-22,0
8308,quilaco,2020-09-22,0.07142857142857142
13125,quilicura,2020-09-22,0.07686049001534179
8309,quilleco,2020-09-22,0
16107,quillon,2020-09-22,0.0487905772388531
5501,quillota,2020-09-22,0.04459638986233617
5801,quilpue,2020-09-22,0.11538366175733161
10210,quinchao,2020-09-22,0
6114,quinta de tilcoco,2020-09-22,NA
13126,quinta normal,2020-09-22,0.05289205380559712
5107,quintero,2020-09-22,0.019420671494404212
16201,quirihue,2020-09-22,0.06018518518518518
6101,rancagua,2020-09-22,0.1407861289833772
16206,ranquil,2020-09-22,NA
7305,rauco,2020-09-22,NA
13127,recoleta,2020-09-22,0.06369074870358568
9209,renaico,2020-09-22,0.1162003262843599
13128,renca,2020-09-22,0.10546679352551057
6115,rengo,2020-09-22,0.10773262352567482
6116,requinoa,2020-09-22,0.08966495689184766
7405,retiro,2020-09-22,0.0709283807502392
5303,rinconada,2020-09-22,0
14204,rio bueno,2020-09-22,0.10428507008864152
7108,rio claro,2020-09-22,0.1317223701074633
10305,rio negro,2020-09-22,0.1199296752154856
12103,rio verde,2020-09-22,NA
7306,romeral,2020-09-22,0.1249076354679803
9116,saavedra,2020-09-22,0.06792717086834733
7307,sagrada familia,2020-09-22,0.027293844367015097
4204,salamanca,2020-09-22,0.06208131165351803
5601,san antonio,2020-09-22,0.06812731236728338
13401,san bernardo,2020-09-22,0.061801884275315286
16301,san carlos,2020-09-22,0.039439277727000135
7109,san clemente,2020-09-22,0.13595271731176856
5304,san esteban,2020-09-22,0.07123432123432123
16304,san fabian,2020-09-22,0.16666666666666666
5701,san felipe,2020-09-22,0.07982391670267466
6301,san fernando,2020-09-22,0.17648009139489843
12104,san gregorio,2020-09-22,NA
16108,san ignacio,2020-09-22,0.013854679802955665
7406,san javier,2020-09-22,0.09229373636921147
13129,san joaquin,2020-09-22,0.040576584758916935
13203,san jose de maipo,2020-09-22,0.11433238818683562
10306,san juan de la costa,2020-09-22,0.14284696175093103
13130,san miguel,2020-09-22,0.05788812726801501
16305,san nicolas,2020-09-22,0.12849584278155707
10307,san pablo,2020-09-22,0.0898962148962149
13505,san pedro,2020-09-22,0.07894736842105263
2203,san pedro de atacama,2020-09-22,0.02406832298136646
8108,san pedro de la paz,2020-09-22,0.10397311402386109
7110,san rafael,2020-09-22,0.17938578940348068
13131,san ramon,2020-09-22,0.09868476366200758
8310,san rosendo,2020-09-22,NA
6117,san vicente,2020-09-22,0.17785774746035485
8311,santa barbara,2020-09-22,0.03214285714285715
6310,santa cruz,2020-09-22,0.11358262549301469
8109,santa juana,2020-09-22,0.04807913503565677
5706,santa maria,2020-09-22,0.1259141779879107
13101,santiago,2020-09-22,0.047575310298249573
5606,santo domingo,2020-09-22,NA
2103,sierra gorda,2020-09-22,NA
13601,talagante,2020-09-22,0.057457785065805886
7101,talca,2020-09-22,0.11461374782897502
8110,talcahuano,2020-09-22,0.08057857268923002
2104,taltal,2020-09-22,0.08809523809523809
9101,temuco,2020-09-22,0.08812896590024917
7308,teno,2020-09-22,0.13353028214205243
9117,teodoro schmidt,2020-09-22,0.2149174447106778
3103,tierra amarilla,2020-09-22,0.003105590062111801
13303,tiltil,2020-09-22,0.026651450053705693
12303,timaukel,2020-09-22,NA
8207,tirua,2020-09-22,0
2301,tocopilla,2020-09-22,0.05495086923658352
9118,tolten,2020-09-22,0.10317460317460317
8111,tome,2020-09-22,0.1461677354788853
9210,traiguen,2020-09-22,NA
16207,treguaco,2020-09-22,NA
8312,tucapel,2020-09-22,0.09573070607553366
14101,valdivia,2020-09-22,0.047920476992034784
3301,vallenar,2020-09-22,0.12966008728696504
5101,valparaiso,2020-09-22,0.10965467553298687
7309,vichuquen,2020-09-22,NA
9211,victoria,2020-09-22,0.022542155453547843
4106,vicuna,2020-09-22,0.10842449592449592
9119,vilcun,2020-09-22,0.005952380952380952
7407,villa alegre,2020-09-22,0.02157102157102157
5804,villa alemana,2020-09-22,0.10782019162413407
9120,villarrica,2020-09-22,0.12910602841875116
5109,vina del mar,2020-09-22,0.09596513341167548
13132,vitacura,2020-09-22,0.03081172171036889
7408,yerbas buenas,2020-09-22,0.09031127602556174
8313,yumbel,2020-09-22,0.14765188371999519
16109,yungay,2020-09-22,0.07082766439909297
5405,zapallar,2020-09-22,0.11122448979591837
11201,aisen,2020-09-23,0.0021645021645021645
5602,algarrobo,2020-09-23,0.04721888755502201
13502,alhue,2020-09-23,0.04624110409714125
8314,alto biobio,2020-09-23,NA
3302,alto del carmen,2020-09-23,NA
1107,alto hospicio,2020-09-23,0.04062797031518133
10202,ancud,2020-09-23,0.002656663181846135
4103,andacollo,2020-09-23,0.1433272159438488
9201,angol,2020-09-23,0.08020009366450043
2101,antofagasta,2020-09-23,0.04953649810744501
8302,antuco,2020-09-23,NA
8202,arauco,2020-09-23,0.11638267554907605
15101,arica,2020-09-23,0.08970394716002902
13402,buin,2020-09-23,0.09704675737693287
16102,bulnes,2020-09-23,0.07171026880697634
5402,cabildo,2020-09-23,0.12526771474139894
12201,cabo de hornos,2020-09-23,NA
8303,cabrero,2020-09-23,0.03812348934300153
2201,calama,2020-09-23,0.0396711349176725
10102,calbuco,2020-09-23,0.10381346667608625
3102,caldera,2020-09-23,0.05657652771925444
5502,calera,2020-09-23,0.04643760591742697
13403,calera de tango,2020-09-23,0.08683234059173908
5302,calle larga,2020-09-23,0.03466386554621849
15102,camarones,2020-09-23,NA
1402,camina,2020-09-23,NA
4202,canela,2020-09-23,0.16462585034013605
8203,canete,2020-09-23,0.10409799295322789
9102,carahue,2020-09-23,0.2101478561964884
5603,cartagena,2020-09-23,0.07509914832844004
5102,casablanca,2020-09-23,0.0363960391069165
10201,castro,2020-09-23,0.035574044101894235
5702,catemu,2020-09-23,0.037338822168543534
7201,cauquenes,2020-09-23,0.001680672268907563
13102,cerrillos,2020-09-23,0.07941090714994187
13103,cerro navia,2020-09-23,0.05099601823153758
10401,chaiten,2020-09-23,NA
3201,chanaral,2020-09-23,0.04897959183673469
7202,chanco,2020-09-23,NA
6302,chepica,2020-09-23,NA
8103,chiguayante,2020-09-23,0.11229450348263137
11401,chile chico,2020-09-23,NA
16101,chillan,2020-09-23,0.06913917418252778
16103,chillan viejo,2020-09-23,0.04090393644319443
6303,chimbarongo,2020-09-23,0.07715737678470598
9121,cholchol,2020-09-23,NA
10203,chonchi,2020-09-23,0.06872549964655228
11202,cisnes,2020-09-23,0
16202,cobquecura,2020-09-23,NA
6102,codegua,2020-09-23,0.11847826086956521
16203,coelemu,2020-09-23,0.08979591836734693
16302,coihueco,2020-09-23,0.24439172655116928
6103,coinco,2020-09-23,NA
7402,colbun,2020-09-23,0.08072952358666645
13301,colina,2020-09-23,0.05533570043627551
9202,collipulli,2020-09-23,0.0421042657242914
6104,coltauco,2020-09-23,0.127994227994228
4302,combarbala,2020-09-23,NA
5103,con con,2020-09-23,0.08014316394283211
8101,concepcion,2020-09-23,0.08144789709799667
13104,conchali,2020-09-23,0.07177000878179483
7102,constitucion,2020-09-23,0.018336070060208005
8204,contulmo,2020-09-23,0.12797619047619047
3101,copiapo,2020-09-23,0.0587763738614622
4102,coquimbo,2020-09-23,0.04799850659030908
8102,coronel,2020-09-23,0.15445141711101396
14102,corral,2020-09-23,NA
11101,coyhaique,2020-09-23,0.09330634659131
9103,cunco,2020-09-23,0.1308701182016546
9203,curacautin,2020-09-23,0.017331932773109245
13503,curacavi,2020-09-23,0.05064833140643105
8205,curanilahue,2020-09-23,0.25585707859795576
9104,curarrehue,2020-09-23,NA
7103,curepto,2020-09-23,NA
7301,curico,2020-09-23,0.11092562233177101
10205,dalcahue,2020-09-23,0.011243386243386243
3202,diego de almagro,2020-09-23,0.14778532870638134
6105,donihue,2020-09-23,0.09857142857142857
13105,el bosque,2020-09-23,0.05794401956131965
16104,el carmen,2020-09-23,0.07848191908342284
13602,el monte,2020-09-23,0.08982997015484874
5604,el quisco,2020-09-23,0.029096466596466596
5605,el tabo,2020-09-23,0.05159618706416736
9204,ercilla,2020-09-23,0.4066757732354651
13106,estacion central,2020-09-23,0.030766233963166776
8104,florida,2020-09-23,0.11317254174397032
9105,freire,2020-09-23,0.0383949383949384
3303,freirina,2020-09-23,0.05327130852340937
10104,fresia,2020-09-23,0.035502764590544286
10105,frutillar,2020-09-23,0.06370362143967731
14202,futrono,2020-09-23,0.01098901098901099
9106,galvarino,2020-09-23,0.11954236239950525
9107,gorbea,2020-09-23,0.07387787650945546
6106,graneros,2020-09-23,0.19296341956979302
11203,guaitecas,2020-09-23,NA
5503,hijuelas,2020-09-23,0.10594193817878028
10403,hualaihue,2020-09-23,0.011904761904761904
7302,hualane,2020-09-23,0.0885989010989011
8112,hualpen,2020-09-23,0.10583199467523452
8105,hualqui,2020-09-23,0.1340321583178726
1404,huara,2020-09-23,NA
3304,huasco,2020-09-23,0.13661273527978832
13107,huechuraba,2020-09-23,0.05567920001922108
4201,illapel,2020-09-23,0.06416083916083916
13108,independencia,2020-09-23,0.03624038148145136
1101,iquique,2020-09-23,0.0984528517677397
13603,isla de maipo,2020-09-23,0.12000114842361971
5104,juan fernandez,2020-09-23,NA
13109,la cisterna,2020-09-23,0.09474094462346343
5504,la cruz,2020-09-23,0.021186062539445997
6202,la estrella,2020-09-23,NA
13110,la florida,2020-09-23,0.07389349457719162
13111,la granja,2020-09-23,0.08127105721577767
4104,la higuera,2020-09-23,0
5401,la ligua,2020-09-23,0.07495966766153102
13112,la pintana,2020-09-23,0.054873435365426236
13113,la reina,2020-09-23,0.05964598495670697
4101,la serena,2020-09-23,0.019429763995056252
14201,la union,2020-09-23,0.04783041019172953
14203,lago ranco,2020-09-23,0.029359149742186678
12102,laguna blanca,2020-09-23,NA
8304,laja,2020-09-23,0.032573959816484734
13302,lampa,2020-09-23,0.03535789065517463
14103,lanco,2020-09-23,0.042632555414510304
6107,las cabras,2020-09-23,0.21397295058009344
13114,las condes,2020-09-23,0.04152667202545025
9108,lautaro,2020-09-23,0.09069835911572606
8201,lebu,2020-09-23,0.23873121436839578
